Date,Ticker,Open,High,Low,Close,Adj Close,Volume,Return,Log_Return
2025-05-08,AAPL,197.72000122070312,200.0500030517578,194.67999267578125,197.49000549316406,197.00778198242188,50478900,0.006318533035958307,0.0062986547963623084
2025-05-09,AAPL,199.0,200.5399932861328,197.5399932861328,198.52999877929688,198.0452423095703,36453900,0.0052660880535218,0.005252270699535143
2025-05-12,AAPL,210.97000122070312,211.27000427246094,206.75,210.7899932861328,210.55104064941406,63775800,0.06314616899655467,0.06123259601824047
2025-05-13,AAPL,210.42999267578125,213.39999389648438,209.0,212.92999267578125,212.68861389160156,51909300,0.010152280585241868,0.010101092344758394
2025-05-14,AAPL,212.42999267578125,213.94000244140625,210.5800018310547,212.3300018310547,212.08929443359375,49325800,-0.0028178257737542234,-0.002821803318575929
2025-05-15,AAPL,210.9499969482422,212.9600067138672,209.5399932861328,211.4499969482422,211.21029663085938,45029500,-0.004144470399044975,-0.00415308251984547
2025-05-16,AAPL,212.36000061035156,212.57000732421875,209.77000427246094,211.25999450683594,211.0205078125,54737900,-0.0008985774907133148,-0.0008989814534794186
2025-05-19,AAPL,207.91000366210938,209.47999572753906,204.25999450683594,208.77999877929688,208.54331970214844,46140500,-0.01173908704907789,-0.011808534163633769
2025-05-20,AAPL,207.6699981689453,208.47000122070312,205.02999877929688,206.86000061035156,206.62550354003906,42496600,-0.00919624836148425,-0.009238794900023974
2025-05-21,AAPL,205.1699981689453,207.0399932861328,200.7100067138672,202.08999633789062,201.86090087890625,59211800,-0.023059121838798324,-0.02332914242319229
2025-05-22,AAPL,200.7100067138672,202.75,199.6999969482422,201.36000061035156,201.13172912597656,46742400,-0.0036122485818445016,-0.0036187885057235216
2025-05-23,AAPL,193.6699981689453,197.6999969482422,193.4600067138672,195.27000427246094,195.04864501953125,78432900,-0.03024427887573744,-0.03071107309270088
2025-05-27,AAPL,198.3000030517578,200.74000549316406,197.42999267578125,200.2100067138672,199.98304748535156,56288500,0.025298317070217013,0.02498361129025672
2025-05-28,AAPL,200.58999633789062,202.72999572753906,199.89999389648438,200.4199981689453,200.1927947998047,45339700,0.0010488254734115632,0.0010482758402539916
2025-05-29,AAPL,203.5800018310547,203.80999755859375,198.50999450683594,199.9499969482422,199.72332763671875,51396800,-0.00234507522388816,-0.002347829219184221
2025-05-30,AAPL,199.3699951171875,201.9600067138672,196.77999877929688,200.85000610351562,200.622314453125,70819900,0.004501160816033689,0.004491060887947086
2025-06-02,AAPL,200.27999877929688,202.1300048828125,200.1199951171875,201.6999969482422,201.47134399414062,35423300,0.00423197959474253,0.004223049953605271
2025-06-03,AAPL,201.35000610351562,203.77000427246094,200.9600067138672,203.27000427246094,203.03956604003906,46381600,0.007783846649397574,0.007753708806274315
2025-06-04,AAPL,202.91000366210938,206.24000549316406,202.10000610351562,202.82000732421875,202.590087890625,43604000,-0.002213746602105271,-0.0022162005614127273
2025-06-05,AAPL,203.5,204.75,200.14999389648438,200.6300048828125,200.40257263183594,55126100,-0.010797740805414291,-0.01085645947720722
2025-06-06,AAPL,203.0,205.6999969482422,202.0500030517578,203.9199981689453,203.68882751464844,46607700,0.01639826694665114,0.01626526737254339
2025-06-09,AAPL,204.38999938964844,206.0,200.02000427246094,201.4499969482422,201.2216339111328,72862600,-0.012112562253018933,-0.012186517130606582
2025-06-10,AAPL,200.60000610351562,204.35000610351562,200.57000732421875,202.6699981689453,202.44024658203125,54672600,0.00605607184084711,0.006037807540624406
2025-06-11,AAPL,203.5,204.5,198.41000366210938,198.77999877929688,198.55465698242188,60989900,-0.019193760456297837,-0.0193803521323116
2025-06-12,AAPL,199.0800018310547,199.67999267578125,197.36000061035156,199.1999969482422,198.97418212890625,43904600,0.002112895022762018,0.002110665999316225
2025-06-13,AAPL,199.72999572753906,200.3699951171875,195.6999969482422,196.4499969482422,196.227294921875,51447300,-0.013805244367089187,-0.013901422958318331
2025-06-16,AAPL,197.3000030517578,198.69000244140625,196.55999755859375,198.4199981689453,198.195068359375,43020700,0.010028031208825672,0.009978084140146677
2025-06-17,AAPL,197.1999969482422,198.38999938964844,195.2100067138672,195.63999938964844,195.418212890625,38856200,-0.014010719296581597,-0.014109795936144053
2025-06-18,AAPL,195.94000244140625,197.57000732421875,195.07000732421875,196.5800018310547,196.35714721679688,45394700,0.004804743182752258,0.0047932372448914635
2025-06-20,AAPL,198.24000549316406,201.6999969482422,196.86000061035156,201.0,200.7721405029297,96813500,0.02248450514132916,0.022235454923987714
2025-06-23,AAPL,201.6300048828125,202.3000030517578,198.9600067138672,201.5,201.27157592773438,55814300,0.00248757334336136,0.002484484454290313
2025-06-24,AAPL,202.58999633789062,203.44000244140625,200.1999969482422,200.3000030517578,200.07293701171875,54064000,-0.005955331300461331,-0.005973135005743733
2025-06-25,AAPL,201.4499969482422,203.6699981689453,200.6199951171875,201.55999755859375,201.33151245117188,39525700,0.0062905831155934955,0.0062708799839138255
2025-06-26,AAPL,201.42999267578125,202.63999938964844,199.4600067138672,201.0,200.7721405029297,50799100,-0.0027783626191049127,-0.002782229432460398
2025-06-27,AAPL,201.88999938964844,203.22000122070312,200.0,201.0800018310547,200.85205078125,73188600,0.00039801477495893245,0.0003979355880893889
2025-06-30,AAPL,202.00999450683594,207.38999938964844,199.25999450683594,205.1699981689453,204.93740844726562,91912800,0.020340134193924886,0.02013603660512328
2025-07-01,AAPL,206.6699981689453,210.19000244140625,206.13999938964844,207.82000732421875,207.58441162109375,78788900,0.012916154224275056,0.012833452072208559
2025-07-02,AAPL,208.91000366210938,213.33999633789062,208.13999938964844,212.44000244140625,212.1991729736328,67941800,0.022230770203315764,0.02198726883923021
2025-07-03,AAPL,212.14999389648438,214.64999389648438,211.80999755859375,213.5500030517578,213.30792236328125,34955800,0.005225041050401336,0.005211437887560029
2025-07-07,AAPL,212.67999267578125,216.22999572753906,208.8000030517578,209.9499969482422,209.7119903564453,50229000,-0.016857939297312052,-0.017001651776427245
2025-07-08,AAPL,210.10000610351562,211.42999267578125,208.4499969482422,210.00999450683594,209.7719268798828,42848900,0.0002858039892503772,0.0002857631550704372
2025-07-09,AAPL,209.52999877929688,211.3300018310547,207.22000122070312,211.13999938964844,210.90065002441406,48749400,0.005380715910463962,0.005366291577633038
2025-07-10,AAPL,210.50999450683594,213.47999572753906,210.02999877929688,212.41000366210938,212.16920471191406,44443600,0.006014939675876629,0.005996922139720782
2025-07-11,AAPL,210.57000732421875,212.1300048828125,209.86000061035156,211.16000366210938,210.92062377929688,39765800,-0.005884835805047839,-0.005902219685680755
2025-07-14,AAPL,209.92999267578125,210.91000366210938,207.5399932861328,208.6199951171875,208.3834991455078,38840100,-0.012028812490351148,-0.012101744099128115
2025-07-15,AAPL,209.22000122070312,211.88999938964844,208.9199981689453,209.11000061035156,208.87295532226562,42296300,0.0023488240612374867,0.0023460698858746415
2025-07-16,AAPL,210.3000030517578,212.39999389648438,208.63999938964844,210.16000366210938,209.92176818847656,47490500,0.0050212956703405975,0.0050087310082720295
2025-07-17,AAPL,210.57000732421875,211.8000030517578,209.58999633789062,210.02000427246094,209.78192138671875,48068100,-0.0006661853268702389,-0.0006664073269160317
2025-07-18,AAPL,210.8699951171875,211.7899932861328,209.6999969482422,211.17999267578125,210.9405975341797,48974600,0.005523241182089356,0.005508044018232058
2025-07-21,AAPL,212.10000610351562,215.77999877929688,211.6300048828125,212.47999572753906,212.23912048339844,51377400,0.0061558702516160135,0.006137000283459391
2025-07-22,AAPL,213.13999938964844,214.9499969482422,212.22999572753906,214.39999389648438,214.15695190429688,46404100,0.009036182474420285,0.008995600465316096
2025-07-23,AAPL,215.0,215.14999389648438,212.41000366210938,214.14999389648438,213.9072265625,46989300,-0.0011660856188711044,-0.0011667660256995498
2025-07-24,AAPL,213.89999389648438,215.69000244140625,213.52999877929688,213.75999450683594,213.51766967773438,46022600,-0.0018211487803653226,-0.0018228090878896677
2025-07-25,AAPL,214.6999969482422,215.24000549316406,213.39999389648438,213.8800048828125,213.63754272460938,40268800,0.0005614197975087887,0.0005612622603744908
2025-07-28,AAPL,214.02999877929688,214.85000610351562,213.05999755859375,214.0500030517578,213.80735778808594,37858000,0.0007948746335069146,0.0007945588879730834
2025-07-29,AAPL,214.17999267578125,214.80999755859375,210.82000732421875,211.27000427246094,211.03050231933594,51411700,-0.012987651582609505,-0.01307272856573223
2025-07-30,AAPL,211.89999389648438,212.38999938964844,207.72000122070312,209.0500030517578,208.81301879882812,45512500,-0.010507881543836084,-0.010563479149446095
2025-07-31,AAPL,208.49000549316406,209.83999633789062,207.16000366210938,207.57000732421875,207.33470153808594,80698400,-0.007079622090835236,-0.007104801526279514
2025-08-01,AAPL,210.8699951171875,213.5800018310547,201.5,202.3800048828125,202.1505889892578,104434500,-0.0250035932739211,-0.025321493400230856
2025-08-04,AAPL,204.50999450683594,207.8800048828125,201.67999267578125,203.35000610351562,203.11949157714844,75109300,0.004792974350137147,0.004781524619511202
2025-08-05,AAPL,203.39999389648438,205.33999633789062,202.16000366210938,202.9199981689453,202.68995666503906,44155100,-0.0021146907604691068,-0.002116929876223826
2025-08-06,AAPL,205.6300048828125,215.3800048828125,205.58999633789062,213.25,213.0082550048828,108483100,0.05090680618623611,0.04965341639925863
2025-08-07,AAPL,218.8800048828125,220.85000610351562,216.5800018310547,220.02999877929688,219.7805633544922,90224800,0.03179364268982976,0.031298688431092056
2025-08-08,AAPL,220.8300018310547,231.0,219.25,229.35000610351562,229.0900115966797,113854000,0.04235792328538146,0.04148538078488789
2025-08-11,AAPL,227.9199981689453,229.55999755859375,224.75999450683594,227.17999267578125,227.17999267578125,61806100,-0.008337416841468825,-0.008372367502324774
2025-08-12,AAPL,228.00999450683594,230.8000030517578,227.07000732421875,229.64999389648438,229.64999389648438,55626200,0.010872441677679756,0.010813761630775043
2025-08-13,AAPL,231.07000732421875,235.0,230.42999267578125,233.3300018310547,233.3300018310547,69878500,0.01602441991019199,0.015897384212123035
2025-08-14,AAPL,234.05999755859375,235.1199951171875,230.85000610351562,232.77999877929688,232.77999877929688,51916300,-0.0023571895917441354,-0.002359972136647118
2025-08-15,AAPL,234.0,234.27999877929688,229.33999633789062,231.58999633789062,231.58999633789062,56038700,-0.005112133549474374,-0.00512524520897985
2025-08-18,AAPL,231.6999969482422,233.1199951171875,230.11000061035156,230.88999938964844,230.88999938964844,37476200,-0.0030225698834628334,-0.0030271470733909058
2025-08-19,AAPL,231.27999877929688,232.8699951171875,229.35000610351562,230.55999755859375,230.55999755859375,39402600,-0.001429259958971918,-0.0014302823252546539
2025-08-20,AAPL,229.97999572753906,230.47000122070312,225.77000427246094,226.00999450683594,226.00999450683594,42263900,-0.019734572779050663,-0.019931899886152606
2025-08-21,AAPL,226.27000427246094,226.52000427246094,223.77999877929688,224.89999389648438,224.89999389648438,30621200,-0.004911289931109564,-0.004923389949559607
2025-08-22,AAPL,226.1699981689453,229.08999633789062,225.41000366210938,227.75999450683594,227.75999450683594,42477800,0.012716766064777785,0.012636587025097483
2025-08-25,AAPL,226.47999572753906,229.3000030517578,226.22999572753906,227.16000366210938,227.16000366210938,30983100,-0.0026343118159346535,-0.0026377877210603654
2025-08-26,AAPL,226.8699951171875,229.49000549316406,224.69000244140625,229.30999755859375,229.30999755859375,54575100,0.009464667467088184,0.009420158125637604
2025-08-27,AAPL,228.61000061035156,230.89999389648438,228.25999450683594,230.49000549316406,230.49000549316406,31259500,0.00514590705653295,0.005132712124054768
2025-08-28,AAPL,230.82000732421875,233.41000366210938,229.33999633789062,232.55999755859375,232.55999755859375,38074700,0.008980832210059075,0.0089407443724563
2025-08-29,AAPL,232.50999450683594,233.3800048828125,231.3699951171875,232.13999938964844,232.13999938964844,39418400,-0.00180597769760249,-0.0018076104414200234
2025-09-02,AAPL,229.25,230.85000610351562,226.97000122070312,229.72000122070312,229.72000122070312,44075600,-0.010424735828844955,-0.010479454001267798
2025-09-03,AAPL,237.2100067138672,238.85000610351562,234.36000061035156,238.47000122070312,238.47000122070312,66427800,0.038089848308826335,0.03738234006205715
2025-09-04,AAPL,238.4499969482422,239.89999389648438,236.74000549316406,239.77999877929688,239.77999877929688,47549400,0.005493343195739575,0.005478309816550939
2025-09-05,AAPL,240.0,241.32000732421875,238.49000549316406,239.69000244140625,239.69000244140625,54870400,-0.00037532879451496193,-0.0003753992479963229
2025-09-08,AAPL,239.3000030517578,240.14999389648438,236.33999633789062,237.8800048828125,237.8800048828125,48999500,-0.007551410322323426,-0.0075800665758205465
2025-09-09,AAPL,237.0,238.77999877929688,233.36000061035156,234.35000610351562,234.35000610351562,66313900,-0.014839409394815983,-0.014950614951601542
2025-09-10,AAPL,232.19000244140625,232.4199981689453,225.9499969482422,226.7899932861328,226.7899932861328,83440800,-0.03225949486019408,-0.0327913008462837
2025-09-11,AAPL,226.8800048828125,230.4499969482422,226.64999389648438,230.02999877929688,230.02999877929688,50208600,0.014286368839370622,0.014185280326338959
2025-09-12,AAPL,229.22000122070312,234.50999450683594,229.02000427246094,234.07000732421875,234.07000732421875,55824200,0.017562963814985233,0.017410517319317524
2025-09-15,AAPL,237.0,238.19000244140625,235.02999877929688,236.6999969482422,236.6999969482422,42699500,0.011235910376080627,0.01117325641447065
2025-09-16,AAPL,237.17999267578125,241.22000122070312,236.32000732421875,238.14999389648438,238.14999389648438,63421100,0.0061258849469238985,0.006107197990995256
2025-09-17,AAPL,238.97000122070312,240.10000610351562,237.72999572753906,238.99000549316406,238.99000549316406,46508000,0.0035272375318422533,0.0035210314188807313
2025-09-18,AAPL,239.97000122070312,241.1999969482422,236.64999389648438,237.8800048828125,237.8800048828125,44249600,-0.0046445482440198305,-0.004655367672117789
2025-09-19,AAPL,241.22999572753906,246.3000030517578,240.2100067138672,245.5,245.5,163741300,0.03203293660995743,0.0315305818698142
2025-09-22,AAPL,248.3000030517578,256.6400146484375,248.1199951171875,256.0799865722656,256.0799865722656,105517400,0.04309566831880085,0.042192895991329665
2025-09-23,AAPL,255.8800048828125,257.3399963378906,253.5800018310547,254.42999267578125,254.42999267578125,60275200,-0.006443275472520216,-0.006464122970960471
2025-09-24,AAPL,255.22000122070312,255.74000549316406,251.0399932861328,252.30999755859375,252.30999755859375,42303700,-0.008332331793480807,-0.008367239714872807
2025-09-25,AAPL,253.2100067138672,257.1700134277344,251.7100067138672,256.8699951171875,256.8699951171875,55202100,0.018072995928489766,0.017911620791906432
2025-09-26,AAPL,254.10000610351562,257.6000061035156,253.77999877929688,255.4600067138672,255.4600067138672,46076300,-0.005489112898051984,-0.005504233435866624
2025-09-29,AAPL,254.55999755859375,255.0,253.00999450683594,254.42999267578125,254.42999267578125,40127700,-0.004031997224675621,-0.004040147641167021
2025-03-31,ABBV,204.42999267578125,210.80999755859375,204.42999267578125,209.52000427246094,205.82374572753906,11093700,,
2025-04-01,ABBV,210.52000427246094,212.14999389648438,205.60000610351562,206.27000427246094,202.63107299804688,7853200,-0.015511683154957767,-0.015633248068300517
2025-04-02,ABBV,207.22000122070312,207.22000122070312,200.33999633789062,205.19000244140625,201.57012939453125,9262800,-0.005235838649119029,-0.005249593686075869
2025-04-03,ABBV,210.3000030517578,210.69000244140625,201.24000549316406,201.63999938964844,198.08274841308594,7593100,-0.017301080234063293,-0.017452492865467503
2025-04-04,ABBV,200.0,200.0,186.1699981689453,186.9600067138672,183.6617431640625,13505200,-0.07280293394833948,-0.07558915127171745
2025-04-07,ABBV,181.02999877929688,188.1999969482422,176.27999877929688,186.5500030517578,183.25897216796875,12581100,-0.0021930043195439453,-0.0021954124748909346
2025-04-08,ABBV,187.60000610351562,188.38999938964844,172.32000732421875,175.6699981689453,172.57090759277344,12517100,-0.05832218989746929,-0.06009209040252279
2025-04-09,ABBV,168.3000030517578,180.60000610351562,164.38999938964844,179.83999633789062,176.66732788085938,18977800,0.023737606443795967,0.02346025007405732
2025-04-10,ABBV,177.75,178.0,164.97000122070312,174.1999969482422,171.1268310546875,13970000,-0.03136118541345834,-0.031863476941093774
2025-04-11,ABBV,173.80999755859375,176.97000122070312,169.3300018310547,175.0500030517578,171.9618377685547,9047700,0.0048794610916411685,0.004867595105459229
2025-04-14,ABBV,177.44000244140625,180.19000244140625,176.1999969482422,179.10000610351562,175.94039916992188,7164400,0.02313630426956692,0.02287271784905901
2025-04-15,ABBV,177.6999969482422,180.5,176.30999755859375,176.8000030517578,175.28604125976562,8078500,-0.0037192021459737656,-0.003726135574829454
2025-04-16,ABBV,176.52999877929688,176.85000610351562,169.75,171.67999267578125,170.2098846435547,9459300,-0.028959274678856617,-0.029386869941971646
2025-04-17,ABBV,172.57000732421875,175.1999969482422,171.91000366210938,172.99000549316406,171.5086669921875,8998100,0.007630475464763142,0.007601510637145888
2025-04-21,ABBV,173.47000122070312,174.1699981689453,168.5399932861328,170.16000366210938,168.70291137695312,7364600,-0.016359264312643673,-0.016494554606094287
2025-04-22,ABBV,171.0800018310547,174.66000366210938,170.91000366210938,173.77999877929688,172.29190063476562,6191900,0.02127402087207142,0.02105088796522397
2025-04-23,ABBV,175.0,178.14999389648438,174.39999389648438,177.0500030517578,175.53390502929688,7119700,0.018816928611193662,0.018642080211259123
2025-04-24,ABBV,177.61000061035156,181.49000549316406,176.11000061035156,180.3699951171875,178.82546997070312,8789400,0.018751733124474645,0.01857808679796651
2025-04-25,ABBV,187.1199951171875,188.6999969482422,179.99000549316406,186.05999755859375,184.4667510986328,10482100,0.03154629555204802,0.031058934298113527
2025-04-28,ABBV,188.0,193.1199951171875,187.63999938964844,192.33999633789062,190.69296264648438,10408000,0.03375248661761532,0.03319537278708167
2025-04-29,ABBV,192.58999633789062,195.5399932861328,190.5800018310547,193.50999450683594,191.8529510498047,6671400,0.006083016317024459,0.006064589462746526
2025-04-30,ABBV,194.49000549316406,195.77999877929688,191.00999450683594,195.10000610351562,193.42935180664062,8400700,0.008216713624731753,0.008183140216677744
2025-05-01,ABBV,192.8800048828125,195.82000732421875,189.8000030517578,193.33999633789062,191.6844024658203,5823600,-0.00902111972419073,-0.00906205640718511
2025-05-02,ABBV,195.1699981689453,198.97999572753906,194.6300048828125,198.47000122070312,196.77047729492188,6424800,0.026533587311614815,0.026187677167191777
2025-05-05,ABBV,198.47000122070312,198.5,195.02999877929688,196.07000732421875,194.3910369873047,5121500,-0.012092466005715119,-0.01216617468861039
2025-05-06,ABBV,195.5,195.82000732421875,185.74000549316406,187.14999389648438,185.5474090576172,9392000,-0.04549401076689075,-0.046561361102538085
2025-05-07,ABBV,188.1699981689453,190.17999267578125,186.75,188.08999633789062,186.4793701171875,5771700,0.005022765148291031,0.00501019314333571
2025-05-08,ABBV,184.1300048828125,186.66000366210938,181.63999938964844,185.5800018310547,183.99085998535156,8816700,-0.013344694001658719,-0.013434534589299815
2025-05-09,ABBV,185.75,189.77000427246094,184.22999572753906,184.60000610351562,183.01925659179688,7806100,-0.005280715540065595,-0.005294707799539515
2025-05-12,ABBV,180.0,192.69000244140625,180.0,190.07000732421875,188.44241333007812,12792700,0.029631618220245404,0.029201086055383768
2025-05-13,ABBV,189.02999877929688,189.75999450683594,185.41000366210938,188.0,186.39013671875,7523800,-0.010890736193944428,-0.010950474385898225
2025-05-14,ABBV,186.52000427246094,187.64999389648438,176.60000610351562,177.44000244140625,175.92056274414062,12212000,-0.05617021457743365,-0.057809441147175025
2025-05-15,ABBV,178.02000427246094,182.11000061035156,176.57000732421875,181.67999267578125,180.12425231933594,12073300,0.023895384994357727,0.02361435830686442
2025-05-16,ABBV,181.3000030517578,184.07000732421875,180.52000427246094,184.02000427246094,182.44422912597656,6152800,0.012879869183454629,0.01279762907679832
2025-05-19,ABBV,184.22000122070312,185.8000030517578,182.50999450683594,185.7100067138672,184.1197509765625,5216700,0.009183748143817727,0.009141833952976882
2025-05-20,ABBV,184.86000061035156,186.0,183.63999938964844,184.85000610351562,183.26712036132812,5505100,-0.004630848188269088,-0.00464160378360563
2025-05-21,ABBV,183.92999267578125,184.80999755859375,181.5399932861328,181.8000030517578,180.24322509765625,5140900,-0.016499933308877113,-0.016637573343037906
2025-05-22,ABBV,181.41000366210938,183.55999755859375,180.25,182.5399932861328,180.9768829345703,4689200,0.004070376772921991,0.0040621152002729925
2025-05-23,ABBV,182.3699951171875,184.1199951171875,181.72000122070312,183.25999450683594,181.6907196044922,4027000,0.003944352772281778,0.0039365942078704915
2025-05-27,ABBV,184.27000427246094,185.99000549316406,183.89999389648438,185.72000122070312,184.12966918945312,5726700,0.01342363325033924,0.013334334540006793
2025-05-28,ABBV,185.35000610351562,186.10000610351562,182.3699951171875,183.08999633789062,181.5221710205078,4787800,-0.014161205961123136,-0.01426243263582526
2025-05-29,ABBV,183.4600067138672,186.75,182.69000244140625,185.6199951171875,184.030517578125,4925900,0.01381840324801864,0.013723799631556765
2025-05-30,ABBV,185.0,186.69000244140625,183.00999450683594,186.11000061035156,184.51632690429688,11609000,0.002639830244272501,0.002636352012363035
2025-06-02,ABBV,185.72999572753906,186.99000549316406,183.16000366210938,186.99000549316406,185.3887939453125,4435600,0.0047284002215595144,0.004717256451561387
2025-06-03,ABBV,186.89999389648438,188.72999572753906,184.82000732421875,187.25,185.6465606689453,5335600,0.001390411567750105,0.001389445840654677
2025-06-04,ABBV,188.41000366210938,190.17999267578125,187.27000427246094,187.33999633789062,185.73577880859375,4382200,0.0004805806222694109,0.0004804651803867675
2025-06-05,ABBV,187.5,188.60000610351562,185.0500030517578,187.47000122070312,185.8646697998047,4417900,0.0006939481021788207,0.0006937074315300855
2025-06-06,ABBV,188.49000549316406,190.49000549316406,188.3000030517578,189.8300018310547,188.2044677734375,3607800,0.012588718319371806,0.012510139191361893
2025-06-09,ABBV,190.50999450683594,191.7899932861328,189.00999450683594,189.16000366210938,187.5402069091797,4661500,-0.003529463843852332,-0.0035357070959153476
2025-06-10,ABBV,189.0399932861328,191.8800048828125,188.8000030517578,189.5,187.87728881835938,4087500,0.00179738475676805,0.0017957713937196012
2025-06-11,ABBV,189.33999633789062,192.72000122070312,189.05999755859375,191.5,189.86016845703125,3908000,0.010554120996439043,0.010498815058141871
2025-06-12,ABBV,192.1999969482422,193.58999633789062,187.41000366210938,192.4199981689453,190.7722930908203,5781400,0.004804191638518862,0.004792688337863993
2025-06-13,ABBV,191.55999755859375,193.47000122070312,190.2899932861328,191.0800018310547,189.4437713623047,4965700,-0.006963913401634048,-0.006988274612019276
2025-06-16,ABBV,190.89999389648438,191.66000366210938,188.92999267578125,190.86000061035156,189.22564697265625,4203900,-0.0011513938308971294,-0.0011520571940177335
2025-06-17,ABBV,189.16000366210938,190.61000061035156,185.02999877929688,185.47999572753906,183.89170837402344,4733900,-0.02818824342243409,-0.028593159349856442
2025-06-18,ABBV,185.25,187.1199951171875,183.6999969482422,185.49000549316406,183.90164184570312,3573200,5.401805099047863e-05,5.401659206810075e-05
2025-06-20,ABBV,186.08999633789062,187.10000610351562,184.16000366210938,185.3000030517578,183.7132568359375,12158100,-0.0010243791620070386,-0.0010249041969279955
2025-06-23,ABBV,184.49000549316406,185.8000030517578,182.3000030517578,183.75999450683594,182.18643188476562,5157900,-0.008310913308424928,-0.008345641497604212
2025-06-24,ABBV,184.52000427246094,186.13999938964844,183.19000244140625,185.5500030517578,183.96112060546875,4074400,0.009741058663609081,0.009693920422039893
2025-06-25,ABBV,185.3000030517578,187.08999633789062,184.63999938964844,185.38999938964844,183.802490234375,4471100,-0.0008623037877332207,-0.0008626757855098255
2025-06-26,ABBV,186.52999877929688,188.99000549316406,185.7899932861328,186.7899932861328,185.19049072265625,5734000,0.007551586958976175,0.007523216464824421
2025-06-27,ABBV,187.89999389648438,188.0,181.72999572753906,182.30999755859375,180.7488555908203,29264700,-0.02398414256857162,-0.02427644533276484
