Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2025-04-28,BAC,39.79999923706055,40.08000183105469,39.459999084472656,39.779998779296875,39.32819747924805,37428000
2025-04-29,BAC,39.630001068115234,40.13999938964844,39.47999954223633,39.9900016784668,39.53581619262695,33792500
2025-04-01,COST,942.4199829101562,957.719970703125,938.75,954.4000244140625,950.4947509765625,2041500
2025-04-02,COST,950.8400268554688,970.8900146484375,950.0,965.0800170898438,961.131103515625,1719900
2025-04-03,COST,931.0800170898438,981.3499755859375,928.0,967.0800170898438,963.1228637695312,3096900
2025-04-04,COST,955.0,964.52001953125,914.1400146484375,916.47998046875,912.7298583984375,5167000
2025-04-07,COST,887.75,937.8200073242188,871.7100219726562,908.1300048828125,904.4140014648438,4626600
2025-04-08,COST,932.0499877929688,942.989990234375,899.5700073242188,908.75,905.031494140625,3545400
2025-04-09,COST,908.0,967.4600219726562,897.6699829101562,965.1900024414062,961.2405395507812,5084500
2025-04-10,COST,966.5,993.4099731445312,942.8900146484375,964.3099975585938,960.3641357421875,4209100
2025-04-11,COST,963.9600219726562,970.2100219726562,943.1599731445312,963.4099731445312,959.4677734375,2721800
2025-04-14,COST,970.0,987.1300048828125,965.0,979.3200073242188,975.312744140625,2219900
2025-04-15,COST,985.3499755859375,994.0,974.25,976.9199829101562,972.9225463867188,1788200
2025-04-16,COST,972.1300048828125,978.6500244140625,959.239990234375,967.75,963.7901000976562,2531700
2025-04-17,COST,973.280029296875,999.9199829101562,971.989990234375,994.5,990.4306640625,2711100
2025-04-21,COST,993.0,996.989990234375,942.969970703125,957.77001953125,953.8508911132812,2841300
2025-04-22,COST,969.75,987.4500122070312,966.780029296875,979.22998046875,975.2230834960938,2230600
2025-04-23,COST,994.52001953125,995.75,969.0,975.8400268554688,971.8470458984375,2109700
2025-04-24,COST,973.5999755859375,978.0,960.7100219726562,975.47998046875,971.4884643554688,2468500
2025-04-25,COST,973.969970703125,978.3200073242188,962.8800048828125,977.1599731445312,973.1615600585938,1780900
2025-04-28,COST,978.5,985.2999877929688,968.780029296875,978.5399780273438,974.535888671875,1616200
2025-04-29,COST,978.0,993.2100219726562,971.0599975585938,991.7000122070312,987.64208984375,1523100
2025-04-01,GE,199.55999755859375,204.5,198.47000122070312,203.7899932861328,203.24447631835938,3854000
2025-04-02,GE,199.47999572753906,202.19000244140625,198.42999267578125,199.77000427246094,199.23524475097656,6026500
2025-04-03,GE,189.83999633789062,194.14999389648438,186.72000122070312,187.6300048828125,187.12774658203125,12750500
2025-04-04,GE,179.67999267578125,183.16000366210938,165.4199981689453,166.80999755859375,166.36346435546875,18167100
2025-04-07,GE,163.2100067138672,175.33999633789062,159.36000061035156,167.6999969482422,167.25108337402344,18545500
2025-04-08,GE,176.0,178.35000610351562,166.36000061035156,169.3699951171875,168.9166259765625,11903400
2025-04-09,GE,165.80999755859375,189.11000061035156,165.6999969482422,187.27000427246094,186.76870727539062,12548600
2025-04-10,GE,181.89999389648438,185.41000366210938,175.9600067138672,181.50999450683594,181.0241241455078,8150900
2025-04-11,GE,179.00999450683594,184.25,175.0500030517578,181.6699981689453,181.18370056152344,6491100
2025-04-14,GE,185.35000610351562,187.61000061035156,183.8300018310547,186.0,185.50210571289062,5319100
2025-04-15,GE,183.8800048828125,188.44000244140625,182.2899932861328,185.6699981689453,185.17298889160156,4999300
2025-04-16,GE,184.07000732421875,185.8800048828125,181.27999877929688,182.4499969482422,181.96160888671875,5128000
2025-04-17,GE,183.38999938964844,184.24000549316406,181.58999633789062,181.7899932861328,181.30335998535156,4932000
2025-04-21,GE,179.2899932861328,180.7899932861328,176.02000427246094,178.35000610351562,177.87258911132812,8501600
2025-04-22,GE,186.5,190.0,182.10000610351562,189.17999267578125,188.673583984375,13041000
2025-04-23,GE,195.94000244140625,197.02999877929688,192.57000732421875,193.67999267578125,193.16152954101562,7235700
2025-04-24,GE,194.3300018310547,197.6999969482422,194.0500030517578,197.41000366210938,196.88156127929688,5906300
2025-04-25,GE,198.6999969482422,199.99000549316406,197.25999450683594,198.42999267578125,197.89881896972656,4390600
2025-04-28,GE,199.5,201.47999572753906,198.60000610351562,200.86000061035156,200.32232666015625,3416900
2025-04-29,GE,200.49000549316406,202.42999267578125,199.64999389648438,200.5,199.96328735351562,3444200
2025-04-01,GOOGL,153.6199951171875,158.10000610351562,153.6199951171875,157.07000732421875,156.73989868164062,30672900
2025-04-02,GOOGL,155.14999389648438,158.41000366210938,154.6999969482422,157.0399932861328,156.70994567871094,25041700
2025-04-03,GOOGL,151.11000061035156,152.77999877929688,150.38999938964844,150.72000122070312,150.4032440185547,46883400
2025-04-04,GOOGL,148.00999450683594,151.07000732421875,145.3800048828125,145.60000610351562,145.29400634765625,62259500
2025-04-07,GOOGL,141.5500030517578,152.85000610351562,140.52999877929688,146.75,146.4415740966797,76794100
2025-04-08,GOOGL,151.22000122070312,152.24000549316406,143.02999877929688,144.6999969482422,144.39588928222656,52200200
2025-04-09,GOOGL,144.4199981689453,159.5500030517578,143.91000366210938,158.7100067138672,158.37644958496094,70406200
2025-04-10,GOOGL,156.5399932861328,157.72000122070312,149.92999267578125,152.82000732421875,152.4988250732422,48022000
2025-04-11,GOOGL,152.89999389648438,157.6699981689453,152.82000732421875,157.13999938964844,156.80975341796875,33636200
2025-04-14,GOOGL,160.0,161.72000122070312,157.55999755859375,159.07000732421875,158.73570251464844,30333000
2025-04-15,GOOGL,159.1300048828125,159.64999389648438,155.2100067138672,156.30999755859375,155.9814910888672,27551500
2025-04-16,GOOGL,153.10000610351562,155.88999938964844,151.50999450683594,153.3300018310547,153.00775146484375,28187400
2025-04-17,GOOGL,154.2899932861328,154.67999267578125,148.5,151.16000366210938,150.84231567382812,33046600
2025-04-21,GOOGL,148.8800048828125,148.9499969482422,146.10000610351562,147.6699981689453,147.35964965820312,26049100
2025-04-22,GOOGL,148.88999938964844,152.19000244140625,148.5399932861328,151.47000122070312,151.1516571044922,26971800
2025-04-23,GOOGL,155.61000061035156,157.52999877929688,153.80999755859375,155.35000610351562,155.0235137939453,31128800
2025-04-24,GOOGL,156.14999389648438,159.58999633789062,155.7899932861328,159.27999877929688,158.9452362060547,45894000
2025-04-25,GOOGL,165.07000732421875,166.10000610351562,161.0399932861328,161.9600067138672,161.61962890625,56034000
2025-04-28,GOOGL,162.42999267578125,163.14999389648438,158.60000610351562,160.61000061035156,160.2724609375,29745800
2025-04-29,GOOGL,160.32000732421875,160.74000549316406,157.52000427246094,160.16000366210938,159.8234100341797,26809000
2025-04-01,HD,364.1400146484375,367.2900085449219,361.9200134277344,365.5199890136719,361.2132263183594,2801600
2025-04-02,HD,362.55999755859375,372.30999755859375,362.260009765625,370.8900146484375,366.51995849609375,3189500
2025-04-03,HD,355.7799987792969,360.0400085449219,351.7099914550781,355.9100036621094,351.7164611816406,5407100
2025-04-04,HD,350.7099914550781,365.44000244140625,349.0400085449219,353.8999938964844,349.7301025390625,7531100
2025-04-07,HD,344.29998779296875,354.2200012207031,333.5,341.510009765625,337.48614501953125,6950500
2025-04-08,HD,350.3800048828125,354.0,329.739990234375,335.239990234375,331.28997802734375,4868000
2025-04-09,HD,328.6000061035156,356.0400085449219,326.30999755859375,355.3900146484375,351.2026062011719,6793000
2025-04-10,HD,352.8500061035156,355.2900085449219,339.6600036621094,353.6199951171875,349.45343017578125,5574800
2025-04-11,HD,350.30999755859375,354.4700012207031,344.20001220703125,353.8599853515625,349.69061279296875,3576400
2025-04-14,HD,357.79998779296875,359.0199890136719,353.6000061035156,357.20001220703125,352.99127197265625,2841800
2025-04-15,HD,356.55999755859375,361.44000244140625,353.32000732421875,354.1099853515625,349.9376525878906,2883100
2025-04-16,HD,351.8399963378906,353.79998779296875,344.32000732421875,345.989990234375,341.913330078125,2637200
2025-04-17,HD,348.54998779296875,357.5,348.3699951171875,355.05999755859375,350.87646484375,3232400
2025-04-21,HD,354.2900085449219,354.3599853515625,341.79998779296875,346.8999938964844,342.8125915527344,4015200
2025-04-22,HD,351.1600036621094,356.2200012207031,350.4200134277344,354.42999267578125,350.2538757324219,2802400
2025-04-23,HD,361.9200134277344,364.8399963378906,354.8500061035156,356.4200134277344,352.2204284667969,3283300
2025-04-24,HD,356.5,360.3999938964844,354.6099853515625,359.6400146484375,355.40252685546875,2749500
2025-04-25,HD,357.70001220703125,359.0,354.739990234375,357.5799865722656,353.36676025390625,2811300
2025-04-28,HD,357.989990234375,360.1000061035156,354.510009765625,356.9200134277344,352.7145690917969,2413000
2025-04-29,HD,355.8900146484375,360.5799865722656,354.7300109863281,359.0,354.77001953125,2836900
2025-04-01,JNJ,160.72999572753906,161.80999755859375,153.1300048828125,153.25,150.84019470214844,23303100
2025-04-02,JNJ,154.00999450683594,155.7899932861328,153.4499969482422,155.36000061035156,152.91700744628906,10356900
2025-04-03,JNJ,158.75,160.64999389648438,157.47999572753906,159.82000732421875,157.306884765625,13249300
2025-04-04,JNJ,159.16000366210938,159.82000732421875,152.92999267578125,153.24000549316406,150.83035278320312,16601700
2025-04-07,JNJ,151.27999877929688,152.7100067138672,147.39999389648438,150.6199951171875,148.2515411376953,18083000
2025-04-08,JNJ,153.58999633789062,153.58999633789062,148.0,150.0,147.64129638671875,12018400
2025-04-09,JNJ,142.1999969482422,153.19000244140625,141.5,150.97000122070312,148.59605407714844,18773700
2025-04-10,JNJ,150.3699951171875,151.1999969482422,145.1300048828125,148.69000244140625,146.35189819335938,13830500
2025-04-11,JNJ,149.3300018310547,152.35000610351562,148.19000244140625,151.72999572753906,149.34408569335938,9943900
2025-04-14,JNJ,151.58999633789062,154.6699981689453,151.1699981689453,154.36000061035156,151.9327392578125,10685300
2025-04-15,JNJ,155.6999969482422,156.3000030517578,152.10000610351562,153.6199951171875,151.20436096191406,10847700
2025-04-16,JNJ,155.3699951171875,155.6300048828125,152.24000549316406,153.91000366210938,151.4898223876953,7986900
2025-04-17,JNJ,154.16000366210938,159.44000244140625,154.16000366210938,157.47000122070312,154.99383544921875,10981100
2025-04-21,JNJ,157.9600067138672,158.22999572753906,155.49000549316406,156.9199981689453,154.4524688720703,6285400
2025-04-22,JNJ,157.5500030517578,158.72000122070312,156.25999450683594,157.75,155.26942443847656,7136300
2025-04-23,JNJ,156.49000549316406,157.10000610351562,154.3300018310547,155.3800048828125,152.93670654296875,9099400
2025-04-24,JNJ,155.8000030517578,155.89999389648438,153.44000244140625,154.92999267578125,152.49375915527344,8310400
2025-04-25,JNJ,154.32000732421875,154.89999389648438,152.4499969482422,154.5800018310547,152.14927673339844,8643600
2025-04-28,JNJ,155.5,155.80999755859375,153.82000732421875,155.35000610351562,152.9071807861328,5815200
2025-04-29,JNJ,155.4499969482422,157.02000427246094,154.2899932861328,155.91000366210938,153.45835876464844,5246700
2025-04-01,JPM,242.6199951171875,245.69000244140625,240.8800048828125,243.66000366210938,239.84121704101562,8054700
2025-04-02,JPM,241.60000610351562,247.25,241.4600067138672,245.82000732421875,241.96739196777344,7758800
2025-04-03,JPM,234.27000427246094,235.13999938964844,227.3000030517578,228.69000244140625,225.1058349609375,17188500
2025-04-04,JPM,215.30999755859375,217.6999969482422,208.92999267578125,210.27999877929688,208.25929260253906,27170700
2025-04-07,JPM,205.77000427246094,222.0500030517578,202.16000366210938,214.44000244140625,212.37933349609375,22914400
2025-04-08,JPM,223.52000427246094,227.83999633789062,213.25,216.8699951171875,214.7859649658203,19485700
2025-04-09,JPM,212.5,237.47999572753906,211.0,234.33999633789062,232.0880889892578,24022400
2025-04-10,JPM,230.0,230.35000610351562,220.10000610351562,227.11000061035156,224.92758178710938,18896400
2025-04-11,JPM,226.30999755859375,238.5800018310547,225.0,236.1999969482422,233.93020629882812,20284500
2025-04-14,JPM,237.10000610351562,239.77999877929688,233.6300048828125,234.72000122070312,232.4644317626953,13017800
2025-04-15,JPM,236.10000610351562,238.64999389648438,232.82000732421875,233.1300048828125,230.8897247314453,10912900
2025-04-16,JPM,232.0,233.5800018310547,227.92999267578125,229.61000061035156,227.40354919433594,9322300
2025-04-17,JPM,230.8000030517578,234.33999633789062,230.5500030517578,231.9600067138672,229.73097229003906,9557900
2025-04-21,JPM,230.6300048828125,231.80999755859375,226.33999633789062,228.99000549316406,226.7895050048828,8716200
2025-04-22,JPM,231.97999572753906,235.99000549316406,231.3699951171875,235.58999633789062,233.32608032226562,10701400
2025-04-23,JPM,240.22000122070312,246.7899932861328,240.0,240.8800048828125,238.56524658203125,14126800
2025-04-24,JPM,239.74000549316406,245.47000122070312,237.5800018310547,244.63999938964844,242.2891082763672,9055200
2025-04-25,JPM,244.64999389648438,245.6199951171875,241.75,243.5500030517578,241.2095947265625,8588600
2025-04-28,JPM,244.55999755859375,246.83999633789062,240.83999633789062,243.22000122070312,240.8827667236328,7394300
2025-04-29,JPM,242.19000244140625,245.25,241.69000244140625,244.6199951171875,242.26930236816406,7216800
2025-04-01,LLY,818.5999755859375,820.6599731445312,797.0,805.22998046875,801.8217163085938,2987700
2025-04-02,LLY,795.0399780273438,819.8499755859375,795.0399780273438,818.219970703125,814.7567138671875,2683800
2025-04-03,LLY,810.510009765625,818.7899780273438,787.0599975585938,789.0900268554688,785.7500610351562,2675100
2025-04-04,LLY,762.1099853515625,768.27001953125,734.7000122070312,738.2100219726562,735.0853881835938,5299400
2025-04-07,LLY,697.9299926757812,748.0,677.0900268554688,723.72998046875,720.6666259765625,6274400
2025-04-08,LLY,754.97998046875,763.5,713.280029296875,726.239990234375,723.166015625,4115200
2025-04-09,LLY,704.4000244140625,754.8300170898438,689.0,753.7100219726562,750.5198364257812,6619000
2025-04-10,LLY,738.9000244140625,741.9500122070312,691.77001953125,720.9099731445312,717.8585815429688,4182700
2025-04-11,LLY,722.8900146484375,735.8400268554688,711.97998046875,732.4099731445312,729.3099365234375,3603400
2025-04-14,LLY,750.4500122070312,759.5599975585938,734.52001953125,754.3499755859375,751.1570434570312,3461200
2025-04-15,LLY,755.5700073242188,765.3099975585938,751.489990234375,757.1799926757812,753.9750366210938,2458100
2025-04-16,LLY,755.6400146484375,756.2999877929688,730.3400268554688,734.9000244140625,731.7894287109375,3302600
2025-04-17,LLY,840.7999877929688,858.0,821.8400268554688,839.9600219726562,836.4047241210938,10853400
2025-04-21,LLY,841.510009765625,843.9099731445312,807.0,818.02001953125,814.5575561523438,3326600
2025-04-22,LLY,821.8800048828125,832.0,814.0,827.5399780273438,824.0372314453125,3086500
2025-04-23,LLY,836.9600219726562,846.010009765625,818.6400146484375,829.4199829101562,825.9093017578125,2714600
2025-04-24,LLY,836.0,862.25,829.2100219726562,859.72998046875,856.0910034179688,2939500
2025-04-25,LLY,859.6599731445312,885.5800170898438,851.0700073242188,884.5399780273438,880.7960205078125,3398900
2025-04-28,LLY,870.4400024414062,882.25,864.4099731445312,877.2899780273438,873.57666015625,3457600
2025-04-29,LLY,877.7000122070312,892.469970703125,874.030029296875,885.2000122070312,881.4532470703125,2454400
2025-04-01,MA,546.7999877929688,551.1500244140625,544.0,548.510009765625,546.1803588867188,2714900
2025-04-02,MA,542.8599853515625,549.530029296875,541.6500244140625,547.3800048828125,545.0551147460938,2994600
2025-04-03,MA,528.4199829101562,539.989990234375,527.0,530.5499877929688,528.2965698242188,3443500
2025-04-04,MA,519.6199951171875,520.8800048828125,488.2900085449219,489.7699890136719,487.6898193359375,6125100
2025-04-07,MA,478.5,502.20001220703125,465.5899963378906,485.5199890136719,483.4578552246094,6009400
2025-04-08,MA,501.0,505.57000732421875,471.6600036621094,479.9200134277344,477.8816833496094,3555400
2025-04-09,MA,470.1099853515625,518.510009765625,470.0,515.4299926757812,514.0548706054688,4698400
2025-04-10,MA,506.8299865722656,508.6300048828125,484.1300048828125,499.3399963378906,498.0078125,4105300
2025-04-11,MA,498.260009765625,515.9099731445312,495.9100036621094,509.75,508.3900146484375,3736200
2025-04-14,MA,515.8699951171875,523.4199829101562,508.5,512.4600219726562,511.09283447265625,3005500
2025-04-15,MA,513.4000244140625,521.2899780273438,513.3800048828125,517.3800048828125,515.9996948242188,2210700
2025-04-16,MA,516.0499877929688,521.719970703125,509.8699951171875,513.4299926757812,512.0601806640625,2501000
2025-04-17,MA,510.95001220703125,523.97998046875,509.1300048828125,517.3300170898438,515.9498291015625,3329800
2025-04-21,MA,517.0,517.6500244140625,503.5400085449219,509.32000732421875,507.961181640625,3345600
2025-04-22,MA,515.6199951171875,528.7999877929688,512.75,527.3300170898438,525.9231567382812,2384000
2025-04-23,MA,537.739990234375,543.9400024414062,527.6199951171875,530.010009765625,528.5960083007812,3051800
2025-04-24,MA,528.6900024414062,536.0399780273438,525.27001953125,535.4600219726562,534.0314331054688,2209100
2025-04-25,MA,535.4600219726562,536.9199829101562,529.8800048828125,533.47998046875,532.0567016601562,2006100
2025-04-28,MA,536.030029296875,537.760009765625,530.5,534.489990234375,533.0640258789062,1735400
2025-04-29,MA,534.3400268554688,540.47998046875,533.4099731445312,539.6799926757812,538.2401733398438,2041500
2025-04-01,META,570.8400268554688,589.9099731445312,570.0,586.0,585.1544799804688,12836600
